date, timestamp, heart rate
2024-04-26 17:24:49 +0000, 00:00:05, 88
2024-04-26 17:24:50 +0000, 00:00:05, 89
2024-04-26 17:24:50 +0000, 00:00:06, 89
2024-04-26 17:24:51 +0000, 00:00:06, 88
2024-04-26 17:24:51 +0000, 00:00:07, 88
2024-04-26 17:24:52 +0000, 00:00:07, 88
2024-04-26 17:24:52 +0000, 00:00:08, 88
2024-04-26 17:24:53 +0000, 00:00:08, 87
2024-04-26 17:24:53 +0000, 00:00:09, 87
2024-04-26 17:24:54 +0000, 00:00:09, 86
2024-04-26 17:24:54 +0000, 00:00:10, 86
2024-04-26 17:24:55 +0000, 00:00:10, 85
2024-04-26 17:24:55 +0000, 00:00:11, 85
2024-04-26 17:24:56 +0000, 00:00:11, 85
2024-04-26 17:24:56 +0000, 00:00:12, 85
2024-04-26 17:24:57 +0000, 00:00:12, 84
2024-04-26 17:24:57 +0000, 00:00:13, 84
2024-04-26 17:24:58 +0000, 00:00:13, 84
2024-04-26 17:24:58 +0000, 00:00:14, 84
2024-04-26 17:24:59 +0000, 00:00:14, 83
2024-04-26 17:24:59 +0000, 00:00:15, 83
2024-04-26 17:25:00 +0000, 00:00:15, 81
2024-04-26 17:25:00 +0000, 00:00:16, 81
2024-04-26 17:25:01 +0000, 00:00:16, 80
2024-04-26 17:25:01 +0000, 00:00:17, 80
2024-04-26 17:25:02 +0000, 00:00:17, 79
2024-04-26 17:25:02 +0000, 00:00:18, 79
2024-04-26 17:25:03 +0000, 00:00:18, 79
2024-04-26 17:25:03 +0000, 00:00:19, 79
2024-04-26 17:25:04 +0000, 00:00:19, 78
2024-04-26 17:25:04 +0000, 00:00:20, 78
2024-04-26 17:25:05 +0000, 00:00:20, 78
2024-04-26 17:25:05 +0000, 00:00:21, 78
2024-04-26 17:25:06 +0000, 00:00:21, 78
2024-04-26 17:25:06 +0000, 00:00:22, 78
2024-04-26 17:25:07 +0000, 00:00:22, 78
2024-04-26 17:25:07 +0000, 00:00:23, 78
2024-04-26 17:25:08 +0000, 00:00:23, 77
2024-04-26 17:25:08 +0000, 00:00:24, 77
2024-04-26 17:25:09 +0000, 00:00:24, 77
2024-04-26 17:25:09 +0000, 00:00:25, 77
2024-04-26 17:25:10 +0000, 00:00:25, 77
2024-04-26 17:25:10 +0000, 00:00:26, 77
2024-04-26 17:25:11 +0000, 00:00:26, 77
2024-04-26 17:25:11 +0000, 00:00:27, 77
2024-04-26 17:25:12 +0000, 00:00:27, 78
2024-04-26 17:25:12 +0000, 00:00:28, 78
2024-04-26 17:25:13 +0000, 00:00:28, 77
2024-04-26 17:25:13 +0000, 00:00:29, 77
2024-04-26 17:25:14 +0000, 00:00:29, 77
2024-04-26 17:25:14 +0000, 00:00:30, 77
2024-04-26 17:25:15 +0000, 00:00:30, 77
2024-04-26 17:25:15 +0000, 00:00:31, 77
2024-04-26 17:25:16 +0000, 00:00:31, 77
2024-04-26 17:25:16 +0000, 00:00:32, 77
2024-04-26 17:25:17 +0000, 00:00:32, 78
2024-04-26 17:25:17 +0000, 00:00:33, 78
2024-04-26 17:25:18 +0000, 00:00:33, 78
2024-04-26 17:25:18 +0000, 00:00:34, 78
2024-04-26 17:25:19 +0000, 00:00:34, 79
2024-04-26 17:25:19 +0000, 00:00:35, 79
2024-04-26 17:25:20 +0000, 00:00:35, 79
2024-04-26 17:25:20 +0000, 00:00:36, 79
2024-04-26 17:25:21 +0000, 00:00:36, 79
2024-04-26 17:25:21 +0000, 00:00:37, 79
2024-04-26 17:25:22 +0000, 00:00:37, 80
2024-04-26 17:25:22 +0000, 00:00:38, 80
2024-04-26 17:25:23 +0000, 00:00:38, 81
2024-04-26 17:25:23 +0000, 00:00:39, 81
2024-04-26 17:25:24 +0000, 00:00:39, 81
2024-04-26 17:25:24 +0000, 00:00:40, 81
2024-04-26 17:25:25 +0000, 00:00:40, 81
2024-04-26 17:25:25 +0000, 00:00:41, 81
2024-04-26 17:25:26 +0000, 00:00:41, 80
2024-04-26 17:25:26 +0000, 00:00:42, 80
2024-04-26 17:25:27 +0000, 00:00:42, 80
2024-04-26 17:25:28 +0000, 00:00:43, 80
2024-04-26 17:25:28 +0000, 00:00:43, 79
2024-04-26 17:25:28 +0000, 00:00:44, 79
2024-04-26 17:25:29 +0000, 00:00:44, 78
2024-04-26 17:25:29 +0000, 00:00:45, 78
2024-04-26 17:25:30 +0000, 00:00:45, 77
2024-04-26 17:25:30 +0000, 00:00:46, 77
2024-04-26 17:25:31 +0000, 00:00:46, 77
2024-04-26 17:25:31 +0000, 00:00:47, 77
2024-04-26 17:25:32 +0000, 00:00:47, 76
2024-04-26 17:25:32 +0000, 00:00:48, 76
2024-04-26 17:25:33 +0000, 00:00:48, 75
2024-04-26 17:25:33 +0000, 00:00:49, 75
2024-04-26 17:25:34 +0000, 00:00:49, 74
2024-04-26 17:25:34 +0000, 00:00:50, 74
2024-04-26 17:25:35 +0000, 00:00:50, 73
2024-04-26 17:25:35 +0000, 00:00:51, 73
2024-04-26 17:25:36 +0000, 00:00:51, 72
2024-04-26 17:25:36 +0000, 00:00:52, 72
2024-04-26 17:25:37 +0000, 00:00:52, 71
2024-04-26 17:25:37 +0000, 00:00:53, 71
2024-04-26 17:25:38 +0000, 00:00:53, 70
2024-04-26 17:25:38 +0000, 00:00:54, 70
2024-04-26 17:25:39 +0000, 00:00:54, 70
2024-04-26 17:25:39 +0000, 00:00:55, 70
2024-04-26 17:25:40 +0000, 00:00:55, 68
2024-04-26 17:25:40 +0000, 00:00:56, 68
2024-04-26 17:25:41 +0000, 00:00:56, 67
2024-04-26 17:25:41 +0000, 00:00:57, 67
2024-04-26 17:25:42 +0000, 00:00:57, 66
2024-04-26 17:25:42 +0000, 00:00:58, 66
2024-04-26 17:25:43 +0000, 00:00:58, 66
2024-04-26 17:25:43 +0000, 00:00:59, 66
2024-04-26 17:25:44 +0000, 00:00:59, 67
2024-04-26 17:25:44 +0000, 00:01:00, 67
2024-04-26 17:25:45 +0000, 00:01:00, 68
2024-04-26 17:25:45 +0000, 00:01:01, 68
2024-04-26 17:25:46 +0000, 00:01:01, 69
2024-04-26 17:25:46 +0000, 00:01:02, 69
2024-04-26 17:25:47 +0000, 00:01:02, 71
2024-04-26 17:25:47 +0000, 00:01:03, 71
2024-04-26 17:25:48 +0000, 00:01:03, 71
2024-04-26 17:25:48 +0000, 00:01:04, 71
2024-04-26 17:25:49 +0000, 00:01:04, 71
2024-04-26 17:25:49 +0000, 00:01:05, 71
2024-04-26 17:25:50 +0000, 00:01:05, 69
2024-04-26 17:25:50 +0000, 00:01:06, 69
2024-04-26 17:25:51 +0000, 00:01:06, 68
2024-04-26 17:25:51 +0000, 00:01:07, 68
2024-04-26 17:25:52 +0000, 00:01:07, 68
2024-04-26 17:25:52 +0000, 00:01:08, 68
2024-04-26 17:25:53 +0000, 00:01:08, 69
2024-04-26 17:25:53 +0000, 00:01:09, 69
2024-04-26 17:25:54 +0000, 00:01:09, 71
2024-04-26 17:25:54 +0000, 00:01:10, 71
2024-04-26 17:25:55 +0000, 00:01:10, 73
2024-04-26 17:25:55 +0000, 00:01:11, 73
2024-04-26 17:25:56 +0000, 00:01:11, 75
2024-04-26 17:25:56 +0000, 00:01:12, 75
2024-04-26 17:25:57 +0000, 00:01:12, 78
2024-04-26 17:25:57 +0000, 00:01:13, 78
2024-04-26 17:25:58 +0000, 00:01:13, 81
2024-04-26 17:25:58 +0000, 00:01:14, 81
2024-04-26 17:25:59 +0000, 00:01:14, 83
2024-04-26 17:25:59 +0000, 00:01:15, 83
2024-04-26 17:26:00 +0000, 00:01:15, 85
2024-04-26 17:26:00 +0000, 00:01:16, 85
2024-04-26 17:26:01 +0000, 00:01:16, 86
2024-04-26 17:26:01 +0000, 00:01:17, 86
2024-04-26 17:26:02 +0000, 00:01:17, 86
2024-04-26 17:26:02 +0000, 00:01:18, 86
2024-04-26 17:26:03 +0000, 00:01:18, 86
2024-04-26 17:26:03 +0000, 00:01:19, 86
2024-04-26 17:26:04 +0000, 00:01:19, 85
2024-04-26 17:26:04 +0000, 00:01:20, 85
2024-04-26 17:26:05 +0000, 00:01:20, 85
2024-04-26 17:26:05 +0000, 00:01:21, 85
2024-04-26 17:26:06 +0000, 00:01:21, 86
2024-04-26 17:26:06 +0000, 00:01:22, 86
2024-04-26 17:26:07 +0000, 00:01:22, 87
2024-04-26 17:26:07 +0000, 00:01:23, 87
2024-04-26 17:26:08 +0000, 00:01:23, 89
2024-04-26 17:26:08 +0000, 00:01:24, 89
2024-04-26 17:26:09 +0000, 00:01:24, 90
2024-04-26 17:26:09 +0000, 00:01:25, 90
2024-04-26 17:26:10 +0000, 00:01:25, 92
2024-04-26 17:26:10 +0000, 00:01:26, 92
2024-04-26 17:26:11 +0000, 00:01:26, 92
2024-04-26 17:26:11 +0000, 00:01:27, 92
2024-04-26 17:26:12 +0000, 00:01:27, 93
2024-04-26 17:26:12 +0000, 00:01:28, 93
2024-04-26 17:26:13 +0000, 00:01:28, 93
2024-04-26 17:26:13 +0000, 00:01:29, 93
2024-04-26 17:26:14 +0000, 00:01:29, 94
2024-04-26 17:26:14 +0000, 00:01:30, 94
2024-04-26 17:26:15 +0000, 00:01:30, 94
2024-04-26 17:26:15 +0000, 00:01:31, 94
2024-04-26 17:26:16 +0000, 00:01:31, 93
2024-04-26 17:26:16 +0000, 00:01:32, 93
2024-04-26 17:26:17 +0000, 00:01:32, 93
2024-04-26 17:26:17 +0000, 00:01:33, 93
2024-04-26 17:26:18 +0000, 00:01:33, 93
2024-04-26 17:26:18 +0000, 00:01:34, 93
2024-04-26 17:26:19 +0000, 00:01:34, 94
2024-04-26 17:26:19 +0000, 00:01:35, 94
2024-04-26 17:26:20 +0000, 00:01:35, 94
2024-04-26 17:26:20 +0000, 00:01:36, 94
2024-04-26 17:26:21 +0000, 00:01:36, 95
2024-04-26 17:26:21 +0000, 00:01:37, 95
2024-04-26 17:26:22 +0000, 00:01:37, 95
2024-04-26 17:26:23 +0000, 00:01:38, 95
2024-04-26 17:26:23 +0000, 00:01:38, 95
2024-04-26 17:26:23 +0000, 00:01:39, 95
2024-04-26 17:26:24 +0000, 00:01:39, 95
2024-04-26 17:26:24 +0000, 00:01:40, 95
2024-04-26 17:26:25 +0000, 00:01:40, 96
2024-04-26 17:26:25 +0000, 00:01:41, 96
2024-04-26 17:26:26 +0000, 00:01:41, 97
2024-04-26 17:26:26 +0000, 00:01:42, 97
2024-04-26 17:26:27 +0000, 00:01:42, 99
2024-04-26 17:26:27 +0000, 00:01:43, 99
2024-04-26 17:26:28 +0000, 00:01:43, 101
2024-04-26 17:26:28 +0000, 00:01:44, 101
2024-04-26 17:26:29 +0000, 00:01:44, 103
2024-04-26 17:26:29 +0000, 00:01:45, 103
2024-04-26 17:26:30 +0000, 00:01:45, 105
2024-04-26 17:26:30 +0000, 00:01:46, 105
2024-04-26 17:26:31 +0000, 00:01:46, 106
2024-04-26 17:26:31 +0000, 00:01:47, 106
2024-04-26 17:26:32 +0000, 00:01:47, 107
2024-04-26 17:26:32 +0000, 00:01:48, 107
2024-04-26 17:26:33 +0000, 00:01:48, 107
2024-04-26 17:26:33 +0000, 00:01:49, 107
2024-04-26 17:26:34 +0000, 00:01:49, 107
