date, timestamp, heart rate
2024-04-25 20:04:57 +0000, 00:00:05, 103
2024-04-25 20:04:58 +0000, 00:00:05, 103
2024-04-25 20:04:58 +0000, 00:00:06, 103
2024-04-25 20:04:59 +0000, 00:00:06, 104
2024-04-25 20:04:59 +0000, 00:00:07, 104
2024-04-25 20:05:00 +0000, 00:00:07, 104
2024-04-25 20:05:00 +0000, 00:00:08, 104
2024-04-25 20:05:01 +0000, 00:00:08, 104
2024-04-25 20:05:01 +0000, 00:00:09, 104
2024-04-25 20:05:02 +0000, 00:00:09, 103
2024-04-25 20:05:02 +0000, 00:00:10, 103
2024-04-25 20:05:03 +0000, 00:00:10, 102
2024-04-25 20:05:03 +0000, 00:00:11, 102
2024-04-25 20:05:04 +0000, 00:00:11, 101
2024-04-25 20:05:04 +0000, 00:00:12, 101
2024-04-25 20:05:05 +0000, 00:00:12, 99
2024-04-25 20:05:05 +0000, 00:00:13, 99
2024-04-25 20:05:06 +0000, 00:00:13, 97
2024-04-25 20:05:06 +0000, 00:00:14, 97
2024-04-25 20:05:07 +0000, 00:00:14, 95
2024-04-25 20:05:07 +0000, 00:00:15, 95
2024-04-25 20:05:08 +0000, 00:00:15, 93
2024-04-25 20:05:08 +0000, 00:00:16, 93
2024-04-25 20:05:09 +0000, 00:00:16, 90
2024-04-25 20:05:09 +0000, 00:00:17, 90
2024-04-25 20:05:10 +0000, 00:00:17, 88
2024-04-25 20:05:10 +0000, 00:00:18, 88
2024-04-25 20:05:11 +0000, 00:00:18, 86
2024-04-25 20:05:11 +0000, 00:00:19, 86
2024-04-25 20:05:12 +0000, 00:00:19, 84
2024-04-25 20:05:12 +0000, 00:00:20, 84
2024-04-25 20:05:13 +0000, 00:00:20, 83
2024-04-25 20:05:13 +0000, 00:00:21, 83
2024-04-25 20:05:14 +0000, 00:00:21, 83
2024-04-25 20:05:15 +0000, 00:00:22, 83
2024-04-25 20:05:15 +0000, 00:00:22, 83
2024-04-25 20:05:15 +0000, 00:00:23, 83
2024-04-25 20:05:16 +0000, 00:00:23, 83
2024-04-25 20:05:16 +0000, 00:00:24, 83
2024-04-25 20:05:17 +0000, 00:00:24, 84
2024-04-25 20:05:17 +0000, 00:00:25, 84
2024-04-25 20:05:18 +0000, 00:00:25, 84
2024-04-25 20:05:18 +0000, 00:00:26, 84
2024-04-25 20:05:19 +0000, 00:00:26, 84
2024-04-25 20:05:19 +0000, 00:00:27, 84
2024-04-25 20:05:20 +0000, 00:00:27, 84
2024-04-25 20:05:20 +0000, 00:00:28, 84
2024-04-25 20:05:21 +0000, 00:00:28, 85
2024-04-25 20:05:21 +0000, 00:00:29, 85
2024-04-25 20:05:22 +0000, 00:00:29, 85
2024-04-25 20:05:22 +0000, 00:00:30, 85
2024-04-25 20:05:23 +0000, 00:00:30, 86
2024-04-25 20:05:23 +0000, 00:00:31, 86
2024-04-25 20:05:24 +0000, 00:00:31, 85
2024-04-25 20:05:24 +0000, 00:00:32, 85
2024-04-25 20:05:25 +0000, 00:00:32, 85
2024-04-25 20:05:25 +0000, 00:00:33, 85
2024-04-25 20:05:26 +0000, 00:00:33, 84
2024-04-25 20:05:26 +0000, 00:00:34, 84
2024-04-25 20:05:27 +0000, 00:00:34, 83
2024-04-25 20:05:27 +0000, 00:00:35, 83
2024-04-25 20:05:28 +0000, 00:00:35, 83
2024-04-25 20:05:28 +0000, 00:00:36, 83
2024-04-25 20:05:29 +0000, 00:00:36, 84
2024-04-25 20:05:29 +0000, 00:00:37, 84
2024-04-25 20:05:30 +0000, 00:00:37, 85
2024-04-25 20:05:30 +0000, 00:00:38, 85
2024-04-25 20:05:31 +0000, 00:00:38, 85
2024-04-25 20:05:31 +0000, 00:00:39, 85
2024-04-25 20:05:32 +0000, 00:00:39, 86
2024-04-25 20:05:32 +0000, 00:00:40, 86
2024-04-25 20:05:33 +0000, 00:00:40, 86
2024-04-25 20:05:33 +0000, 00:00:41, 86
2024-04-25 20:05:34 +0000, 00:00:41, 85
2024-04-25 20:05:34 +0000, 00:00:42, 85
2024-04-25 20:05:35 +0000, 00:00:42, 85
2024-04-25 20:05:35 +0000, 00:00:43, 85
2024-04-25 20:05:36 +0000, 00:00:43, 85
2024-04-25 20:05:36 +0000, 00:00:44, 85
2024-04-25 20:05:37 +0000, 00:00:44, 85
2024-04-25 20:05:37 +0000, 00:00:45, 85
2024-04-25 20:05:38 +0000, 00:00:45, 85
2024-04-25 20:05:38 +0000, 00:00:46, 85
2024-04-25 20:05:39 +0000, 00:00:46, 85
2024-04-25 20:05:39 +0000, 00:00:47, 85
2024-04-25 20:05:40 +0000, 00:00:47, 85
2024-04-25 20:05:40 +0000, 00:00:48, 85
2024-04-25 20:05:41 +0000, 00:00:48, 84
2024-04-25 20:05:41 +0000, 00:00:49, 84
2024-04-25 20:05:42 +0000, 00:00:49, 84
2024-04-25 20:05:42 +0000, 00:00:50, 84
2024-04-25 20:05:43 +0000, 00:00:50, 84
2024-04-25 20:05:43 +0000, 00:00:51, 84
2024-04-25 20:05:44 +0000, 00:00:51, 84
2024-04-25 20:05:44 +0000, 00:00:52, 84
2024-04-25 20:05:45 +0000, 00:00:52, 85
2024-04-25 20:05:45 +0000, 00:00:53, 85
2024-04-25 20:05:46 +0000, 00:00:53, 87
2024-04-25 20:05:46 +0000, 00:00:54, 87
2024-04-25 20:05:47 +0000, 00:00:54, 88
2024-04-25 20:05:47 +0000, 00:00:55, 88
2024-04-25 20:05:48 +0000, 00:00:55, 89
2024-04-25 20:05:48 +0000, 00:00:56, 89
2024-04-25 20:05:49 +0000, 00:00:56, 90
2024-04-25 20:05:49 +0000, 00:00:57, 90
2024-04-25 20:05:50 +0000, 00:00:57, 90
2024-04-25 20:05:50 +0000, 00:00:58, 90
2024-04-25 20:05:51 +0000, 00:00:58, 89
2024-04-25 20:05:51 +0000, 00:00:59, 89
2024-04-25 20:05:52 +0000, 00:00:59, 88
2024-04-25 20:05:52 +0000, 00:01:00, 88
2024-04-25 20:05:53 +0000, 00:01:00, 87
2024-04-25 20:05:53 +0000, 00:01:01, 87
2024-04-25 20:05:54 +0000, 00:01:01, 86
2024-04-25 20:05:54 +0000, 00:01:02, 86
2024-04-25 20:05:55 +0000, 00:01:02, 85
2024-04-25 20:05:55 +0000, 00:01:03, 85
2024-04-25 20:05:56 +0000, 00:01:03, 85
2024-04-25 20:05:56 +0000, 00:01:04, 85
2024-04-25 20:05:57 +0000, 00:01:04, 85
2024-04-25 20:05:57 +0000, 00:01:05, 85
2024-04-25 20:05:58 +0000, 00:01:05, 86
2024-04-25 20:05:58 +0000, 00:01:06, 86
2024-04-25 20:05:59 +0000, 00:01:06, 86
2024-04-25 20:05:59 +0000, 00:01:07, 86
2024-04-25 20:06:00 +0000, 00:01:07, 86
2024-04-25 20:06:00 +0000, 00:01:08, 86
2024-04-25 20:06:01 +0000, 00:01:08, 86
2024-04-25 20:06:01 +0000, 00:01:09, 86
2024-04-25 20:06:02 +0000, 00:01:09, 87
2024-04-25 20:06:02 +0000, 00:01:10, 87
2024-04-25 20:06:03 +0000, 00:01:10, 89
2024-04-25 20:06:03 +0000, 00:01:11, 89
2024-04-25 20:06:04 +0000, 00:01:11, 91
2024-04-25 20:06:04 +0000, 00:01:12, 91
2024-04-25 20:06:05 +0000, 00:01:12, 92
2024-04-25 20:06:05 +0000, 00:01:13, 92
2024-04-25 20:06:06 +0000, 00:01:13, 94
2024-04-25 20:06:06 +0000, 00:01:14, 94
2024-04-25 20:06:07 +0000, 00:01:14, 94
2024-04-25 20:06:07 +0000, 00:01:15, 94
2024-04-25 20:06:08 +0000, 00:01:15, 94
2024-04-25 20:06:08 +0000, 00:01:16, 94
2024-04-25 20:06:09 +0000, 00:01:16, 92
2024-04-25 20:06:09 +0000, 00:01:17, 92
2024-04-25 20:06:10 +0000, 00:01:17, 91
2024-04-25 20:06:10 +0000, 00:01:18, 91
2024-04-25 20:06:11 +0000, 00:01:18, 90
2024-04-25 20:06:11 +0000, 00:01:19, 90
2024-04-25 20:06:12 +0000, 00:01:19, 91
2024-04-25 20:06:12 +0000, 00:01:20, 91
2024-04-25 20:06:13 +0000, 00:01:20, 91
