date, timestamp, heart rate
2024-04-26 18:26:25 +0000, 00:00:05, 88
2024-04-26 18:26:25 +0000, 00:00:06, 86
2024-04-26 18:26:26 +0000, 00:00:06, 86
2024-04-26 18:26:26 +0000, 00:00:07, 83
2024-04-26 18:26:27 +0000, 00:00:07, 83
2024-04-26 18:26:27 +0000, 00:00:08, 81
2024-04-26 18:26:28 +0000, 00:00:08, 81
2024-04-26 18:26:29 +0000, 00:00:09, 79
2024-04-26 18:26:29 +0000, 00:00:09, 79
2024-04-26 18:26:29 +0000, 00:00:10, 77
2024-04-26 18:26:30 +0000, 00:00:10, 77
2024-04-26 18:26:30 +0000, 00:00:11, 75
2024-04-26 18:26:31 +0000, 00:00:11, 75
2024-04-26 18:26:31 +0000, 00:00:12, 74
2024-04-26 18:26:32 +0000, 00:00:12, 74
2024-04-26 18:26:33 +0000, 00:00:13, 72
2024-04-26 18:26:33 +0000, 00:00:13, 72
2024-04-26 18:26:33 +0000, 00:00:14, 71
2024-04-26 18:26:34 +0000, 00:00:14, 71
2024-04-26 18:26:34 +0000, 00:00:15, 69
2024-04-26 18:26:35 +0000, 00:00:15, 69
2024-04-26 18:26:35 +0000, 00:00:16, 68
2024-04-26 18:26:36 +0000, 00:00:16, 68
2024-04-26 18:26:36 +0000, 00:00:17, 67
2024-04-26 18:26:37 +0000, 00:00:17, 67
2024-04-26 18:26:38 +0000, 00:00:18, 68
2024-04-26 18:26:38 +0000, 00:00:18, 68
2024-04-26 18:26:39 +0000, 00:00:19, 70
2024-04-26 18:26:39 +0000, 00:00:19, 70
2024-04-26 18:26:40 +0000, 00:00:20, 72
2024-04-26 18:26:40 +0000, 00:00:20, 72
2024-04-26 18:26:40 +0000, 00:00:21, 74
2024-04-26 18:26:41 +0000, 00:00:21, 74
2024-04-26 18:26:41 +0000, 00:00:22, 75
2024-04-26 18:26:42 +0000, 00:00:22, 75
2024-04-26 18:26:42 +0000, 00:00:23, 75
2024-04-26 18:26:43 +0000, 00:00:23, 75
2024-04-26 18:26:43 +0000, 00:00:24, 74
2024-04-26 18:26:44 +0000, 00:00:24, 74
2024-04-26 18:26:44 +0000, 00:00:25, 73
2024-04-26 18:26:45 +0000, 00:00:25, 73
2024-04-26 18:26:45 +0000, 00:00:26, 72
2024-04-26 18:26:46 +0000, 00:00:26, 72
2024-04-26 18:26:46 +0000, 00:00:27, 71
2024-04-26 18:26:47 +0000, 00:00:27, 71
2024-04-26 18:26:47 +0000, 00:00:28, 71
2024-04-26 18:26:48 +0000, 00:00:28, 71
2024-04-26 18:26:49 +0000, 00:00:29, 69
2024-04-26 18:26:49 +0000, 00:00:29, 69
2024-04-26 18:26:50 +0000, 00:00:30, 68
2024-04-26 18:26:50 +0000, 00:00:30, 68
2024-04-26 18:26:51 +0000, 00:00:31, 67
2024-04-26 18:26:51 +0000, 00:00:31, 67
2024-04-26 18:26:51 +0000, 00:00:32, 66
2024-04-26 18:26:52 +0000, 00:00:32, 66
2024-04-26 18:26:53 +0000, 00:00:33, 65
2024-04-26 18:26:53 +0000, 00:00:33, 65
2024-04-26 18:26:53 +0000, 00:00:34, 64
2024-04-26 18:26:54 +0000, 00:00:34, 64
2024-04-26 18:26:54 +0000, 00:00:35, 64
2024-04-26 18:26:55 +0000, 00:00:35, 64
2024-04-26 18:26:55 +0000, 00:00:36, 64
2024-04-26 18:26:56 +0000, 00:00:36, 64
2024-04-26 18:26:56 +0000, 00:00:37, 65
2024-04-26 18:26:57 +0000, 00:00:37, 65
2024-04-26 18:26:57 +0000, 00:00:38, 65
2024-04-26 18:26:58 +0000, 00:00:38, 65
2024-04-26 18:26:58 +0000, 00:00:39, 65
2024-04-26 18:26:59 +0000, 00:00:39, 65
2024-04-26 18:27:00 +0000, 00:00:40, 65
2024-04-26 18:27:00 +0000, 00:00:40, 65
2024-04-26 18:27:01 +0000, 00:00:41, 65
2024-04-26 18:27:01 +0000, 00:00:41, 65
2024-04-26 18:27:02 +0000, 00:00:42, 65
2024-04-26 18:27:02 +0000, 00:00:42, 65
2024-04-26 18:27:02 +0000, 00:00:43, 65
2024-04-26 18:27:03 +0000, 00:00:43, 65
2024-04-26 18:27:03 +0000, 00:00:44, 65
2024-04-26 18:27:04 +0000, 00:00:44, 65
2024-04-26 18:27:05 +0000, 00:00:45, 65
2024-04-26 18:27:05 +0000, 00:00:45, 65
2024-04-26 18:27:05 +0000, 00:00:46, 66
2024-04-26 18:27:06 +0000, 00:00:46, 66
2024-04-26 18:27:07 +0000, 00:00:47, 67
2024-04-26 18:27:07 +0000, 00:00:47, 67
2024-04-26 18:27:07 +0000, 00:00:48, 68
2024-04-26 18:27:08 +0000, 00:00:48, 68
2024-04-26 18:27:09 +0000, 00:00:49, 67
2024-04-26 18:27:09 +0000, 00:00:49, 67
2024-04-26 18:27:09 +0000, 00:00:50, 66
2024-04-26 18:27:10 +0000, 00:00:50, 66
2024-04-26 18:27:11 +0000, 00:00:51, 65
2024-04-26 18:27:11 +0000, 00:00:51, 65
2024-04-26 18:27:11 +0000, 00:00:52, 64
2024-04-26 18:27:12 +0000, 00:00:52, 64
2024-04-26 18:27:12 +0000, 00:00:53, 63
2024-04-26 18:27:13 +0000, 00:00:53, 63
2024-04-26 18:27:13 +0000, 00:00:54, 62
2024-04-26 18:27:14 +0000, 00:00:54, 62
2024-04-26 18:27:14 +0000, 00:00:55, 62
2024-04-26 18:27:15 +0000, 00:00:55, 62
2024-04-26 18:27:15 +0000, 00:00:56, 62
2024-04-26 18:27:16 +0000, 00:00:56, 62
2024-04-26 18:27:17 +0000, 00:00:57, 63
2024-04-26 18:27:17 +0000, 00:00:57, 63
2024-04-26 18:27:17 +0000, 00:00:58, 64
2024-04-26 18:27:18 +0000, 00:00:58, 64
2024-04-26 18:27:18 +0000, 00:00:59, 65
2024-04-26 18:27:19 +0000, 00:00:59, 65
2024-04-26 18:27:20 +0000, 00:01:00, 66
2024-04-26 18:27:20 +0000, 00:01:00, 66
2024-04-26 18:27:21 +0000, 00:01:01, 67
2024-04-26 18:27:21 +0000, 00:01:01, 67
2024-04-26 18:27:21 +0000, 00:01:02, 68
2024-04-26 18:27:22 +0000, 00:01:02, 68
2024-04-26 18:27:22 +0000, 00:01:03, 68
2024-04-26 18:27:23 +0000, 00:01:03, 68
2024-04-26 18:27:23 +0000, 00:01:04, 68
2024-04-26 18:27:24 +0000, 00:01:04, 68
2024-04-26 18:27:24 +0000, 00:01:05, 66
2024-04-26 18:27:25 +0000, 00:01:05, 66
2024-04-26 18:27:26 +0000, 00:01:06, 65
2024-04-26 18:27:26 +0000, 00:01:06, 65
2024-04-26 18:27:26 +0000, 00:01:07, 63
2024-04-26 18:27:27 +0000, 00:01:07, 63
2024-04-26 18:27:28 +0000, 00:01:08, 62
2024-04-26 18:27:28 +0000, 00:01:08, 62
2024-04-26 18:27:29 +0000, 00:01:09, 61
2024-04-26 18:27:29 +0000, 00:01:09, 61
2024-04-26 18:27:29 +0000, 00:01:10, 61
2024-04-26 18:27:30 +0000, 00:01:10, 61
2024-04-26 18:27:31 +0000, 00:01:11, 61
2024-04-26 18:27:31 +0000, 00:01:11, 61
2024-04-26 18:27:31 +0000, 00:01:12, 62
2024-04-26 18:27:32 +0000, 00:01:12, 62
2024-04-26 18:27:33 +0000, 00:01:13, 62
2024-04-26 18:27:33 +0000, 00:01:13, 62
2024-04-26 18:27:33 +0000, 00:01:14, 63
2024-04-26 18:27:34 +0000, 00:01:14, 63
2024-04-26 18:27:35 +0000, 00:01:15, 64
2024-04-26 18:27:35 +0000, 00:01:15, 64
2024-04-26 18:27:36 +0000, 00:01:16, 65
2024-04-26 18:27:36 +0000, 00:01:16, 65
2024-04-26 18:27:36 +0000, 00:01:17, 65
2024-04-26 18:27:37 +0000, 00:01:17, 65
2024-04-26 18:27:38 +0000, 00:01:18, 66
2024-04-26 18:27:38 +0000, 00:01:18, 66
2024-04-26 18:27:38 +0000, 00:01:19, 66
2024-04-26 18:27:39 +0000, 00:01:19, 66
2024-04-26 18:27:39 +0000, 00:01:20, 66
2024-04-26 18:27:40 +0000, 00:01:20, 66
2024-04-26 18:27:41 +0000, 00:01:21, 66
2024-04-26 18:27:41 +0000, 00:01:21, 66
2024-04-26 18:27:42 +0000, 00:01:22, 67
2024-04-26 18:27:42 +0000, 00:01:22, 67
2024-04-26 18:27:42 +0000, 00:01:23, 67
2024-04-26 18:27:43 +0000, 00:01:23, 67
2024-04-26 18:27:44 +0000, 00:01:24, 68
2024-04-26 18:27:44 +0000, 00:01:24, 68
2024-04-26 18:27:44 +0000, 00:01:25, 69
2024-04-26 18:27:45 +0000, 00:01:25, 69
2024-04-26 18:27:46 +0000, 00:01:26, 70
2024-04-26 18:27:46 +0000, 00:01:26, 70
2024-04-26 18:27:47 +0000, 00:01:27, 71
2024-04-26 18:27:47 +0000, 00:01:27, 71
2024-04-26 18:27:48 +0000, 00:01:28, 71
2024-04-26 18:27:48 +0000, 00:01:28, 71
2024-04-26 18:27:48 +0000, 00:01:29, 72
2024-04-26 18:27:49 +0000, 00:01:29, 72
2024-04-26 18:27:50 +0000, 00:01:30, 72
2024-04-26 18:27:50 +0000, 00:01:30, 72
2024-04-26 18:27:50 +0000, 00:01:31, 73
